Month,DayOfMonth,DayOfWeek,PlaneAge,Distance,AirTime,DepTime,ArrTime,ArrDelay
3,24,1,6,303,46,1659,1755,-5
3,24,1,6,1020,150,1956,2039,-6
3,24,1,6,1390,167,1126,1630,-5
3,24,1,6,373,62,750,900,-5
3,24,1,6,303,56,1824,1932,-3
3,24,1,6,370,59,2107,2227,2
3,24,1,6,590,87,631,716,-9
3,24,1,6,373,59,928,1041,-9
3,25,2,6,611,100,2122,2217,7
3,25,2,6,543,76,1803,1929,-6
3,25,2,6,256,44,729,831,-14
3,25,2,6,236,46,603,706,-4
3,25,2,6,159,38,1956,2047,-3
3,25,2,6,1788,211,918,1614,-1
3,25,2,6,180,33,1648,1735,-5
3,26,3,6,967,150,1933,2116,-9
3,26,3,6,307,58,846,904,14
3,26,3,6,925,124,1638,1858,-7
3,26,3,6,313,53,2140,2242,-8
3,26,3,6,307,62,601,822,12
3,26,3,6,825,107,931,1128,-12
3,26,3,6,487,65,1207,1425,-10
3,26,3,6,197,43,1502,1600,-5
3,27,4,6,248,47,845,943,-2
3,27,4,6,337,57,1202,1311,-4
3,27,4,6,646,90,1347,1531,-9
3,27,4,6,181,39,725,815,-5
3,27,4,6,2075,227,1613,2316,-24
3,27,4,6,1210,173,1010,1120,-10
3,28,5,6,2298,248,1719,105,15
3,28,5,6,1444,210,1329,1514,9
3,28,5,6,290,69,849,1027,12
3,28,5,6,290,53,714,821,-9
3,28,5,6,267,48,1107,1210,15
3,28,5,6,256,46,1545,1647,17
3,28,5,6,402,72,1235,1258,18
3,29,6,6,1050,147,656,939,-11
3,29,6,6,1390,203,1345,1523,78
3,29,6,6,848,128,1101,1227,32
3,29,6,6,668,83,2235,110,65
3,30,7,6,370,54,1830,1938,8
3,30,7,6,308,50,1526,1628,23
3,30,7,6,1750,265,1203,1453,23
3,30,7,6,668,113,1009,1132,2
3,30,7,6,1037,118,2005,12,-13
3,30,7,6,308,50,1654,1801,16
3,31,1,6,291,45,1607,1704,4
3,31,1,6,1750,197,1850,19,-11
3,31,1,6,1037,175,650,759,14
3,31,1,6,344,51,1349,1551,11
3,31,1,6,304,52,820,929,9
3,31,1,6,444,73,1150,1316,6
3,31,1,6,488,74,953,1122,2
3,31,1,6,590,92,1728,1817,-3
3,1,6,6,848,107,1701,2008,-7
3,1,6,6,1235,149,1144,1640,5
3,1,6,6,236,41,830,932,-8
3,1,6,6,236,47,1005,1109,-1
3,1,6,6,989,147,2040,2221,-4
3,1,6,6,256,41,808,804,-6
3,2,7,6,714,113,1231,1345,5
3,2,7,6,1750,213,1733,2319,9
3,2,7,6,308,51,1421,1522,12
3,2,7,6,1036,147,820,1059,-16
3,2,7,6,496,75,1141,1207,-3
3,2,7,6,308,46,1558,1702,12
4,3,4,6,407,69,904,1027,-3
4,3,4,6,361,58,724,833,-7
4,4,5,6,1448,204,1518,1659,-1
4,4,5,6,461,62,600,716,-9
4,4,5,6,405,60,752,901,-4
4,4,5,6,616,94,1400,1456,16
4,4,5,6,989,133,944,1331,21
4,4,5,6,338,53,1737,1841,-4
4,4,5,6,296,44,2102,2158,8
4,4,5,6,342,60,1918,2041,11
4,5,6,6,677,99,1839,1932,-13
4,5,6,6,369,65,712,830,-10
4,5,6,6,349,55,1702,1810,-5
4,5,6,6,337,58,2010,2120,-20
4,5,6,6,895,147,1459,1638,8
4,5,6,6,1444,169,909,1424,-1
4,6,7,6,1545,190,1511,2039,-1
4,6,7,6,1073,126,2107,2329,-21
4,6,7,6,602,77,1204,1441,-4
4,6,7,6,651,84,932,1109,-26
4,7,1,6,775,113,1501,1606,-9
4,7,1,6,1024,146,1645,1824,-16
4,7,1,6,957,138,1132,1310,-5
4,7,1,6,148,28,1343,1425,-5
4,7,1,6,1188,179,741,1055,-5
4,7,1,6,866,113,1906,2115,-15
4,8,2,6,328,57,2110,2118,48
4,8,2,6,471,72,1626,1750,145
4,8,2,6,759,123,1937,2051,56
4,8,2,6,670,88,1414,1555,-10
4,8,2,6,258,43,603,706,-4
4,8,2,6,303,52,1811,1919,59
4,8,2,6,1020,117,906,1326,-24
4,8,2,6,647,95,2137,2321,31
4,8,2,6,304,45,734,833,-12
4,9,3,6,224,44,931,1034,4
4,9,3,6,236,40,2140,2233,-2
4,9,3,6,279,45,815,916,6
4,9,3,6,762,91,1902,2046,-19
4,9,3,6,417,68,1459,1624,-1
4,9,3,6,605,72,1051,1218,-22
4,9,3,6,569,98,1649,1835,0
4,9,3,6,479,85,627,805,10
4,9,3,6,480,64,1309,1422,-13
4,10,4,6,328,52,1647,1749,-11
4,10,4,6,2106,245,840,1601,-14
4,10,4,6,236,49,706,807,2
4,10,4,6,989,149,2142,2324,-11
4,10,4,6,1073,142,1821,2104,-16
4,11,5,6,957,124,1841,2000,-25
4,11,5,6,1545,223,1621,1818,8
4,11,5,6,989,136,1204,1544,9
4,11,5,6,838,100,631,920,-20
4,11,5,6,838,136,1005,1132,2
4,11,5,6,325,51,2050,2148,-7
4,12,6,6,296,44,726,819,-16
4,12,6,6,2027,238,1100,1815,-10
4,12,6,6,587,92,1850,2036,-4
4,12,6,6,386,65,900,1027,2
4,12,6,6,487,81,2100,2135,-10
4,13,7,6,395,70,920,1040,-5
4,13,7,6,838,104,1111,1407,-13
4,13,7,6,2279,292,1444,1647,-33
4,13,7,6,471,61,724,834,-16
4,13,7,6,304,50,1751,1851,-4
4,13,7,6,507,75,2059,2327,2
4,13,7,6,304,49,1921,2033,3
4,14,1,6,303,47,1659,1758,-2
4,14,1,6,1020,148,1955,2036,-9
4,14,1,6,1390,169,1125,1628,-7
4,14,1,6,373,60,755,907,2
4,14,1,6,303,52,1822,1924,-11
4,14,1,6,370,58,2106,2217,-8
4,14,1,6,590,83,630,713,-12
4,14,1,6,373,63,932,1046,-4
4,15,2,6,1090,154,1248,1336,-14
4,15,2,6,296,53,1548,1653,-2
4,15,2,6,223,51,1422,1526,-4
4,15,2,6,370,50,633,737,-13
4,15,2,6,389,62,1854,2009,-6
4,15,2,6,872,106,813,1211,-14
4,15,2,6,333,54,1718,1825,-5
4,15,2,6,358,54,2030,2137,-8
4,16,3,6,325,55,1241,1351,1
4,16,3,6,369,66,657,820,-5
4,16,3,6,369,67,1900,2021,6
4,16,3,6,358,59,1541,1657,2
4,16,3,6,325,49,1417,1517,-3
4,16,3,6,647,107,849,1052,2
4,16,3,6,358,55,1114,1220,0
4,16,3,6,358,54,1727,1832,-3
4,17,4,6,872,129,1925,1947,-8
4,17,4,6,148,29,1815,1852,-8
4,17,4,6,258,42,736,828,-7
4,17,4,6,646,93,1058,1246,-4
4,17,4,6,1020,121,1317,1727,-23
4,17,4,6,256,44,616,710,-5
4,17,4,6,446,65,857,1021,-4
4,19,6,6,399,61,1326,1338,-12
4,19,6,6,520,71,1012,1238,-27
4,19,6,6,747,94,1648,1834,-31
4,19,6,6,256,42,841,943,-2
4,19,6,6,671,94,1421,1614,-11
4,20,7,6,1670,194,900,1427,-8
4,20,7,6,611,92,1513,1608,-2
4,20,7,6,1844,274,1647,1939,14
4,20,7,6,446,67,2010,2129,9
4,20,7,6,258,54,2146,2253,3
4,20,7,6,321,42,634,833,3
4,21,1,6,759,97,1920,2211,-14
4,21,1,6,577,81,1540,1616,-14
4,21,1,6,1521,174,616,1125,-15
4,21,1,6,1121,159,1659,1848,-17
4,21,1,6,577,95,1216,1505,5
4,22,2,6,937,128,624,847,-3
4,22,2,6,2066,242,1518,2233,-7
4,22,2,6,226,40,1216,1316,21
4,22,2,6,1521,220,957,1148,28
4,22,2,6,226,40,1341,1431,-4
4,23,3,6,1050,141,1949,2230,-10
4,23,3,6,448,64,1058,1315,-10
4,23,3,6,895,117,1347,1615,0
4,23,3,6,810,107,716,917,-3
4,23,3,6,1050,141,1645,1917,-8
4,23,3,6,612,88,944,1027,-8
4,24,4,6,872,125,1128,1145,-20
4,24,4,6,587,89,752,938,-7
4,24,4,6,189,34,1014,1058,-7
4,24,4,6,478,74,659,733,-2
4,24,4,6,338,56,1232,1344,-6
4,24,4,6,935,112,1830,2229,-16
4,24,4,6,647,85,1621,1759,-6
4,24,4,6,404,70,1428,1551,1
4,25,5,6,1390,195,833,1012,2
4,25,5,6,337,54,1039,1147,-13
4,25,5,6,602,81,2044,2318,-7
4,25,5,6,338,55,1456,1604,-6
4,25,5,6,651,93,1220,1414,-11
4,25,5,6,647,88,1830,2013,-7
4,25,5,6,404,71,1642,1804,-1
4,25,5,6,453,78,630,805,0
4,26,6,6,793,103,1719,2018,3
4,26,6,6,1024,144,816,956,-9
4,26,6,6,925,129,2045,2310,0
4,26,6,6,1977,229,1041,1644,-6
4,27,7,6,611,104,847,944,-1
4,27,7,6,1984,223,1723,25,-20
4,27,7,6,1733,239,1013,1227,-18
4,27,7,6,689,94,1318,1605,-5
4,27,7,6,368,54,1639,1647,-13
4,28,1,6,1751,242,1711,1928,13
4,28,1,6,588,99,1550,1644,19
4,28,1,6,377,57,1156,1306,-9
4,28,1,6,543,72,835,1001,-9
4,28,1,6,377,89,1340,1522,17
4,28,1,6,180,31,2127,2214,-6
4,28,1,6,361,55,1953,2100,-5
4,28,1,6,159,38,1033,1121,-4
4,28,1,6,180,33,719,808,-2
4,29,2,6,325,55,1520,1630,0
4,29,2,6,602,91,1206,1252,-13
4,29,2,6,629,84,843,1130,-5
4,29,2,6,414,71,2153,2325,-5
4,29,2,6,451,60,1842,1951,-9
4,29,2,6,337,57,1658,1812,-3
4,29,2,6,369,73,1327,1449,-11
4,29,2,6,345,53,711,816,-4
4,29,2,6,365,56,2018,2125,-10
4,30,3,6,457,73,1922,2150,0
4,30,3,6,997,125,1355,1719,-11
4,30,3,6,1855,220,720,1315,-15
4,30,3,6,612,91,1757,1843,-7
4,1,2,6,484,68,809,1027,-3
4,1,2,6,395,71,1203,1330,15
4,1,2,6,677,104,2118,2211,21
4,1,2,6,484,60,1058,1131,6
4,1,2,6,395,63,632,749,-1
4,1,2,6,937,135,1750,2016,-19
4,2,3,6,1121,131,755,1117,-13
4,2,3,6,223,36,630,715,-15
4,2,3,6,236,51,2201,2309,19
4,2,3,6,632,83,1159,1430,-15
4,2,3,6,2075,330,1709,2000,25
4,2,3,6,370,60,2021,2148,28
4,2,3,6,336,58,1506,1620,-20
4,3,4,6,187,34,1938,2028,-2
4,3,4,6,239,52,1709,1814,14
4,3,4,6,187,35,1836,1921,6
4,3,4,6,239,40,2058,2153,-2
4,3,4,6,775,89,1100,1454,-11
4,3,4,6,197,33,604,656,-4
4,3,4,6,293,57,1530,1635,0
5,3,6,6,437,71,1822,1941,-9
5,3,6,6,1312,149,1122,1612,-13
5,3,6,6,447,70,917,1043,-7
5,4,7,6,437,56,1546,1650,-10
5,4,7,6,487,66,1726,1942,-13
5,4,7,6,1034,137,2019,2309,14
5,5,1,6,1999,283,1333,1533,-7
5,5,1,6,1052,138,717,948,-12
5,5,1,6,337,55,1800,1910,-5
5,5,1,6,511,74,1947,2210,0
5,5,1,6,883,132,1029,1256,-4
5,5,1,6,370,56,1611,1724,-11
5,6,2,6,1180,163,1856,2054,-11
5,6,2,6,670,98,1354,1544,-16
5,6,2,6,291,42,615,707,-8
5,6,2,6,580,90,1749,1830,-10
5,6,2,6,239,45,1630,1724,-1
5,6,2,6,395,55,1207,1317,-8
5,6,2,6,1258,154,742,1129,-11
5,7,3,6,496,59,1515,1726,-9
5,7,3,6,838,96,2107,2355,-10
5,7,3,6,347,47,1251,1446,-9
5,7,3,6,1036,137,1756,2025,-10
5,7,3,6,605,78,655,827,-18
5,7,3,6,404,69,910,1033,-2
5,7,3,6,338,50,1108,1211,-9
5,8,4,6,1491,207,825,1007,-13
5,8,4,6,957,135,1044,1214,-21
5,8,4,6,407,66,1752,1915,-10
5,8,4,6,256,48,1439,1553,3
5,8,4,6,377,78,621,755,5
5,8,4,6,957,113,1949,2256,-19
5,8,4,6,407,63,1252,1408,-7
5,8,4,6,256,45,1621,1728,13
5,9,5,6,344,59,1834,1845,10
5,9,5,6,307,55,1317,1326,-4
5,9,5,6,533,68,609,828,-12
5,9,5,6,237,37,904,954,-6
5,9,5,6,1258,196,1403,1633,3
5,9,5,6,479,61,1917,2031,6
5,9,5,6,291,47,1706,1808,8
5,9,5,6,389,56,2101,2207,-3
5,9,5,6,487,70,1023,1243,-7
5,10,6,6,546,75,1207,1432,-13
5,10,6,6,989,121,2012,2324,-1
5,10,6,6,333,49,625,725,-10
5,10,6,6,224,37,1033,1122,-13
5,10,6,6,697,107,759,959,-6
5,10,6,6,1258,150,1518,1859,-21
5,11,7,6,1912,274,1544,1734,14
5,11,7,6,562,70,2023,2245,-5
5,11,7,6,972,148,932,1215,5
5,11,7,6,1011,125,1246,1501,-14
5,11,7,6,972,128,628,848,-17
5,11,7,6,347,49,1801,2003,3
5,12,1,6,972,123,1438,1653,-17
5,12,1,6,189,32,1326,1408,-2
5,12,1,6,441,68,2055,2213,-2
5,12,1,6,937,139,1745,2021,-9
5,13,2,6,1090,160,954,1048,23
5,13,2,6,223,43,1234,1332,2
5,13,2,6,189,61,817,928,23
5,13,2,6,895,131,1730,2053,3
5,13,2,6,223,43,1108,1208,8
5,13,2,6,629,90,1401,1645,-15
5,13,2,6,319,48,647,746,-4
5,13,2,6,395,76,2133,2353,68
5,14,3,6,718,89,2006,2246,-19
5,14,3,6,321,48,1005,1005,0
5,14,3,6,491,85,631,809,-1
5,14,3,6,451,72,1554,1713,-2
5,14,3,6,718,109,837,940,5
5,14,3,6,337,55,1357,1512,-8
5,14,3,6,446,67,1200,1324,-6
5,14,3,6,321,47,1739,1946,1
5,14,3,6,367,59,1026,1134,-1
5,15,4,6,2237,268,1659,39,74
5,15,4,6,405,56,605,713,-12
5,15,4,6,668,89,752,1036,-19
5,15,4,6,2075,305,1132,1354,19
5,15,4,6,256,55,1424,1614,74
5,16,5,6,288,61,639,758,3
5,16,5,6,1977,268,1724,2008,38
5,16,5,6,255,45,830,934,4
5,16,5,6,338,60,1630,1647,7
5,16,5,6,197,42,1222,1321,1
5,16,5,6,680,97,959,1146,-9
5,16,5,6,564,76,2028,2156,21
5,16,5,6,829,106,1355,1552,-3
5,17,6,6,177,39,1853,1945,0
5,17,6,6,616,81,2007,2239,-16
5,17,6,6,533,73,1310,1536,-9
5,17,6,6,237,38,1609,1657,-8
5,17,6,6,422,68,826,1044,-6
5,17,6,6,391,63,1120,1245,0
5,17,6,6,410,57,1730,1837,-3
5,18,7,6,325,50,1727,1828,-2
5,18,7,6,325,51,2030,2144,4
5,18,7,6,989,140,759,937,-3
5,18,7,6,1733,255,1015,1243,3
5,18,7,6,325,51,1551,1652,-3
5,18,7,6,325,49,1906,2005,-5
5,18,7,6,671,101,1317,1516,-4
5,19,1,6,324,53,1546,1654,79
5,19,1,6,395,72,2039,2202,42
5,19,1,6,324,53,1417,1521,76
5,19,1,6,239,44,1718,1814,69
5,19,1,6,562,88,1059,1342,7
5,19,1,6,670,88,1836,2019,44
5,19,1,6,646,91,559,746,-14
5,19,1,6,347,55,825,1033,-2
5,20,2,6,223,41,1433,1532,-8
5,20,2,6,1024,153,755,941,11
5,20,2,6,223,43,1301,1407,-3
5,20,2,6,2356,266,1605,2346,-29
5,20,2,6,895,128,609,730,-5
5,20,2,6,866,123,1002,1229,-1
5,21,3,6,395,70,1759,1923,8
5,21,3,6,471,67,1402,1522,-8
5,21,3,6,1751,229,1954,2154,-16
5,21,3,6,668,90,848,1131,-19
5,21,3,6,838,122,639,801,-14
5,21,3,6,471,68,1558,1719,-6
5,21,3,6,675,103,1220,1320,-15
5,22,4,6,1142,160,1948,2239,9
5,22,4,6,444,63,604,721,-4
5,22,4,6,2279,261,1142,1915,15
5,22,4,6,488,64,745,902,-18
5,22,4,6,304,49,943,1104,9
5,23,5,6,1864,257,856,1126,-14
5,23,5,6,787,104,610,803,-17
5,23,5,6,1166,146,2028,8,-2
5,23,5,6,1751,234,1341,1946,6
5,23,5,6,630,90,1207,1248,-17
5,24,6,6,457,73,919,1151,-4
5,24,6,6,853,131,1512,1636,-4
5,24,6,6,440,67,1227,1252,2
5,24,6,6,197,40,639,738,-2
5,24,6,6,1020,124,1840,2255,-15
5,24,6,6,304,48,1703,1803,-12
5,24,6,6,770,117,1326,1436,-14
5,24,6,6,612,91,805,851,-4
5,25,7,6,296,45,938,1032,-13
5,25,7,6,1235,170,653,752,-8
5,25,7,6,223,47,820,918,-2
5,25,7,6,236,44,1758,1855,0
5,25,7,6,345,54,1435,1547,17
5,25,7,6,337,59,1919,2028,-7
5,25,7,6,345,55,1613,1729,14
5,25,7,6,342,60,1113,1223,-7
5,25,7,6,226,47,1259,1403,-2
5,26,1,6,1111,152,1953,2239,-11
5,26,1,6,283,51,1810,1914,-6
5,26,1,6,1999,246,959,1721,-14
5,26,1,6,651,86,724,905,-20
5,27,2,6,588,75,1901,2131,-14
5,27,2,6,1588,238,838,1052,22
5,27,2,6,197,37,1121,1218,13
5,27,2,6,1751,200,1252,1826,-9
5,27,2,6,612,85,720,759,-11
5,28,3,6,325,50,1846,1949,4
5,28,3,6,255,46,605,706,-9
5,28,3,6,602,98,1547,1640,20
5,28,3,6,386,66,1015,1140,25
5,28,3,6,361,56,2012,2120,-10
5,28,3,6,389,61,2146,2255,-10
5,28,3,6,369,71,1712,1832,17
5,28,3,6,2027,295,736,948,23
5,28,3,6,948,116,1206,1516,11
5,29,4,6,358,56,819,926,-4
5,29,4,6,2155,234,1635,2351,1
5,29,4,6,697,102,1225,1426,6
5,29,4,6,386,60,1446,1602,-13
5,29,4,6,358,56,646,751,-4
5,29,4,6,605,91,952,1158,18
5,30,5,6,787,105,1751,1953,-2
5,30,5,6,377,66,749,909,-1
5,30,5,6,408,66,1545,1716,11
5,30,5,6,957,142,1239,1516,16
5,30,5,6,655,96,2018,2206,-14
5,30,5,6,1142,141,941,1217,-33
5,30,5,6,159,35,627,716,-4
5,31,6,6,2027,221,1620,2318,-37
5,31,6,6,1728,252,956,1220,20
5,31,6,6,704,103,820,915,-5
5,31,6,6,417,60,1252,1402,7
5,31,6,6,386,66,1430,1549,4
5,1,4,6,210,41,1906,1958,-12
5,1,4,6,328,53,930,1038,-2
5,1,4,6,255,46,1250,1346,-4
5,1,4,6,408,64,740,900,-5
5,1,4,6,787,111,1623,1826,-14
5,1,4,6,402,63,2028,2049,-6
5,1,4,6,328,61,1109,1220,0
5,1,4,6,534,73,1424,1553,-7
5,2,5,6,528,85,1933,2040,130
5,2,5,6,283,48,1312,1417,2
5,2,5,6,1342,185,1516,1736,11
5,2,5,6,714,107,2058,2158,118
5,2,5,6,308,50,2217,2318,108
5,2,5,6,997,129,604,927,-3
5,2,5,6,386,58,2347,56,106
5,2,5,6,1111,150,954,1238,-7
5,3,6,6,303,41,1659,1752,-8
5,3,6,6,414,74,718,851,-4
6,3,2,6,223,42,1815,1909,-11
6,3,2,6,358,63,1501,1616,-4
6,3,2,6,611,103,620,716,1
6,3,2,6,1099,132,1944,11,-19
6,3,2,6,1733,242,751,1026,11
6,3,2,6,325,46,1333,1428,-12
6,3,2,6,671,95,1051,1247,-13
6,3,2,6,358,52,1643,1745,-10
6,4,3,6,1545,180,1549,2103,-27
6,4,3,6,178,35,2231,2318,28
6,4,3,6,1037,157,700,750,0
6,4,3,6,602,80,1239,1516,-4
6,5,4,6,1166,162,600,805,5
6,5,4,6,1588,208,1952,144,54
6,5,4,6,1751,248,833,1102,7
6,5,4,6,361,55,1352,1500,-5
6,5,4,6,389,63,1535,1651,1
6,5,4,6,543,78,1140,1312,-3
6,5,4,6,397,56,1717,1829,-11
6,6,5,6,675,125,644,1006,21
6,6,5,6,1335,182,1631,2051,21
6,6,5,6,192,35,1354,1442,27
6,6,5,6,1335,171,1036,1322,22
6,6,5,6,861,110,2110,2323,-22
6,6,5,6,192,34,1506,1557,22
6,7,6,6,787,105,1040,1306,11
6,7,6,6,762,126,2025,2244,9
6,7,6,6,787,117,758,1010,5
6,7,6,6,989,142,1336,1514,4
6,7,6,6,825,112,1539,1745,-5
6,7,6,6,1501,204,1812,1952,2
6,8,7,6,307,49,2130,2129,-1
6,8,7,6,451,61,1102,1214,-11
6,8,7,6,307,49,1851,2105,10
6,8,7,6,1521,222,2209,17,32
6,8,7,6,569,77,651,822,-23
6,8,7,6,308,52,912,1023,-12
6,8,7,6,1440,170,1249,1757,-13
6,9,1,6,192,37,1534,1618,-7
6,9,1,6,1372,169,710,1220,-15
6,9,1,6,507,80,1735,2009,-1
6,9,1,6,843,122,1655,1711,1
6,9,1,6,590,92,2032,2127,-8
6,9,1,6,687,102,1258,1500,-5
6,10,2,6,1506,184,1354,1943,23
6,10,2,6,236,44,47,146,206
6,10,2,6,337,54,639,749,-6
6,10,2,6,853,110,1007,1320,0
6,10,2,6,447,65,816,932,-13
6,10,2,6,1372,206,2220,3,193
6,10,2,6,869,120,2022,2138,28
6,11,3,6,1670,200,1332,1905,-15
6,11,3,6,408,60,1949,2059,-16
6,11,3,6,487,58,1046,1257,-13
6,11,3,6,337,56,555,714,-1
6,11,3,6,180,31,734,817,-8
6,11,3,6,345,52,846,956,-4
6,12,4,6,437,63,2132,2245,20
6,12,4,6,229,43,635,630,-5
6,12,4,6,1444,222,726,923,38
6,12,4,6,446,68,1253,1412,7
6,12,4,6,361,54,1118,1222,17
6,12,4,6,325,48,950,1051,21
6,12,4,6,1129,136,1442,1910,-10
6,12,4,6,248,44,1942,2040,0
6,13,5,6,889,130,1804,1925,5
6,13,5,6,358,52,2118,2222,-13
6,13,5,6,248,42,825,917,-8
6,13,5,6,487,60,1454,1731,1
6,13,5,6,308,46,1130,1231,6
6,13,5,6,437,66,634,750,-5
6,13,5,6,325,52,1956,2057,-3
6,13,5,6,1210,164,945,1047,-8
6,13,5,6,386,67,1259,1419,-1
6,14,6,6,223,44,1120,1218,-7
6,14,6,6,325,48,803,903,-12
6,14,6,6,2039,246,1256,2021,-19
6,14,6,6,325,51,945,1044,-6
6,14,6,6,358,56,628,736,-4
6,15,7,6,162,41,1941,2010,30
6,15,7,6,1591,183,1235,1907,-8
6,15,7,6,1040,145,726,907,-3
6,15,7,6,1750,237,2039,2302,27
6,15,7,6,258,50,1052,1200,0
6,15,7,6,1129,149,928,1012,-3
6,16,1,6,1670,228,1345,1945,25
6,16,1,6,408,72,2021,2203,48
6,16,1,6,487,65,1034,1254,-16
6,16,1,6,337,51,601,709,-6
6,16,1,6,180,34,735,823,-2
6,16,1,6,345,56,852,1004,4
6,17,2,6,437,61,2111,2226,1
6,17,2,6,229,45,635,637,2
6,17,2,6,1444,197,708,843,-2
6,17,2,6,446,70,1240,1402,-3
6,17,2,6,361,54,1106,1211,6
6,17,2,6,325,51,917,1037,7
6,17,2,6,1129,134,1438,1903,-17
6,17,2,6,248,43,1940,2033,-7
6,18,3,6,487,76,1750,1821,66
6,18,3,6,248,45,827,923,-2
6,18,3,6,487,62,1509,1723,-7
6,18,3,6,1910,208,1849,132,42
6,18,3,6,308,47,1122,1218,-7
6,18,3,6,437,71,634,756,1
6,18,3,6,1210,164,950,1050,-5
6,18,3,6,386,69,1301,1422,2
6,19,4,6,787,112,826,1036,-4
6,19,4,6,1093,139,1300,1551,36
6,19,4,6,239,43,2111,2206,41
6,19,4,6,1034,148,1623,1911,46
6,19,4,6,178,38,1105,1215,15
6,19,4,6,210,47,653,748,-2
6,19,4,6,781,106,1942,2049,44
6,20,5,6,223,43,958,1057,-8
6,20,5,6,248,41,600,653,-7
6,20,5,6,223,41,834,927,-13
6,20,5,6,386,64,1526,1642,-8
6,20,5,6,368,52,1136,1352,-8
6,20,5,6,1750,205,1858,34,-21
6,20,5,6,1069,151,720,804,-6
6,20,5,6,308,50,1717,1824,-11
6,20,5,6,368,57,1433,1445,-10
6,21,6,6,349,55,1516,1623,3
6,21,6,6,533,70,849,1115,-10
6,21,6,6,895,115,1656,2017,12
6,21,6,6,237,41,1147,1237,-3
6,21,6,6,895,124,657,816,-9
6,21,6,6,934,125,1302,1420,-15
6,22,7,6,1246,153,2009,1,-14
6,22,7,6,303,46,1424,1525,-5
6,22,7,6,192,39,1736,1828,-2
6,22,7,6,313,44,1105,1203,-7
6,22,7,6,405,62,915,1035,0
6,22,7,6,303,53,1558,1702,-8
6,22,7,6,419,62,1232,1343,-12
6,22,7,6,192,33,1850,1936,-9
6,23,1,6,1797,244,820,1040,5
6,23,1,6,588,91,659,746,-4
6,23,1,6,2066,256,1453,2234,4
6,23,1,6,337,51,1115,1218,3
6,23,1,6,407,66,1250,1407,-8
6,24,2,6,1825,241,1231,1348,-12
6,24,2,6,758,105,659,901,-4
6,24,2,6,397,67,1440,1607,2
6,24,2,6,895,123,932,1149,-16
6,24,2,6,1044,135,1858,2322,-13
6,24,2,6,647,90,1635,1818,-12
6,25,3,6,349,59,1958,2111,-9
6,25,3,6,197,38,1403,1459,-6
6,25,3,6,1048,139,837,1208,-7
6,25,3,6,895,125,1755,1939,4
6,25,3,6,197,40,1239,1331,-9
6,25,3,6,997,139,1536,1708,-12
6,26,4,6,328,55,627,634,-6
6,26,4,6,288,49,2102,2203,-7
6,26,4,6,389,60,836,944,-6
6,26,4,6,325,52,659,806,-4
6,26,4,6,2295,279,1222,2014,-16
6,26,4,6,480,79,1018,1149,-1
6,27,5,6,1130,155,758,1043,-22
6,27,5,6,1390,180,2042,2159,-11
6,27,5,6,848,120,1851,2010,-5
6,27,5,6,1142,162,1509,1815,-5
6,27,5,6,1204,160,1130,1422,-13
6,28,6,6,223,38,1451,1541,-14
6,28,6,6,358,57,1128,1240,-5
6,28,6,6,2237,250,1631,2352,-28
6,28,6,6,223,36,1000,1050,-15
6,28,6,6,590,84,556,830,-15
6,28,6,6,368,57,910,923,-7
6,28,6,6,358,56,1312,1418,-7
6,29,7,6,1073,145,626,904,-21
6,29,7,6,323,52,1052,1259,-1
6,29,7,6,344,52,1902,1905,30
6,29,7,6,478,71,956,1016,-9
6,29,7,6,1258,179,1511,1723,53
6,29,7,6,543,88,1934,2114,29
6,29,7,6,271,47,1421,1422,47
6,29,7,6,291,42,1748,1841,41
6,30,1,6,588,75,1520,1750,-20
6,30,1,6,1180,153,1837,2032,-18
6,30,1,6,1797,214,856,1446,-9
6,30,1,6,337,59,700,818,-2
6,30,1,6,181,36,2102,2149,-11
6,1,7,6,834,121,1237,1449,-11
6,1,7,6,1728,252,1634,1901,21
6,1,7,6,402,69,1531,1553,-2
6,1,7,6,534,72,1034,1208,-2
6,1,7,6,417,60,1925,2035,5
6,1,7,6,296,46,2054,2150,0
6,2,1,6,325,48,705,817,-3
6,2,1,6,369,66,1012,1132,-8
6,2,1,6,838,100,1812,2108,-17
6,2,1,6,377,63,2139,2253,-17
6,2,1,6,325,49,845,944,-6
6,2,1,6,1444,167,1211,1712,-28
7,2,3,6,480,69,2115,2234,-6
7,3,4,6,1142,158,1929,2219,-11
7,3,4,6,646,100,856,1054,29
7,3,4,6,2279,262,1123,1859,-1
7,3,4,6,446,63,635,811,1
7,4,5,6,717,112,1504,1605,-10
7,4,5,6,1073,142,1146,1422,-13
7,4,5,6,632,86,1639,1916,-14
7,5,6,6,1444,184,930,1047,-18
7,5,6,6,389,60,1300,1410,-10
7,5,6,6,325,46,1127,1227,-8
7,5,6,6,632,92,807,850,-10
7,5,6,6,1733,204,1654,2236,-14
7,5,6,6,605,87,1443,1624,-6
7,6,7,6,787,117,1801,2032,37
7,6,7,6,408,80,1527,1702,-3
7,6,7,6,957,129,1212,1435,-25
7,6,7,6,655,92,2204,2351,91
7,6,7,6,989,131,805,1134,-6
7,7,1,6,562,79,1405,1434,9
7,7,1,6,347,54,1510,1516,11
7,7,1,6,239,41,1246,1335,10
7,7,1,6,180,38,931,1031,11
7,7,1,6,1069,135,2028,55,15
7,7,1,6,543,78,730,902,-3
